time,moisture,temperature,ec,ph,nitrogen,phosphorus,potassium,salinity,tds
1770360201,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360201,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360201,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360201,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360201,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360201,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360202,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360202,0.0,22.2,0,6.1,0,0,0,0.0,0
1770360202,0.0,22.2,0,6.1,0,0,0,0.0,0
1770360202,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360202,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360203,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360203,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360203,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360203,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360203,0.0,22.2,0,6.1,0,0,0,0.0,0
1770360203,0.0,22.2,0,6.1,0,0,0,0.0,0
1770360204,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360204,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360204,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360204,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360204,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360204,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360205,0.0,22.2,0,6.1,0,0,0,0.0,0
1770360205,0.0,22.2,0,6.1,0,0,0,0.0,0
1770360205,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360205,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360205,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360205,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360206,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360206,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360206,0.0,22.0,0,6.1,0,0,0,0.0,0
1770360206,0.0,22.0,0,6.1,0,0,0,0.0,0
1770360206,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360207,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360207,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360207,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360207,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360207,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360207,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360208,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360208,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360208,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360208,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360208,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360208,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360209,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360209,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360209,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360209,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360209,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360210,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360210,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360210,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360210,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360210,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360210,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360211,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360211,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360211,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360211,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360211,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360211,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360212,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360212,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360212,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360212,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360212,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360213,0.0,22.0,0,6.1,0,0,0,0.0,0
1770360213,0.0,22.0,0,6.1,0,0,0,0.0,0
1770360213,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360213,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360213,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360213,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360214,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360214,0.0,22.2,0,6.1,0,0,0,0.0,0
1770360214,0.0,22.2,0,6.1,0,0,0,0.0,0
1770360214,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360214,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360215,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360215,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360215,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360215,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360215,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360215,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360216,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360216,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360216,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360216,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360216,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360217,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360217,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360217,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360217,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360217,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360217,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360218,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360218,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360218,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360218,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360218,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360218,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360219,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360219,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360219,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360219,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360219,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360220,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360220,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360220,0.0,22.2,0,6.1,0,0,0,0.0,0
1770360220,0.0,22.2,0,6.1,0,0,0,0.0,0
1770360220,0.0,22.2,0,6.1,0,0,0,0.0,0
1770360220,0.0,22.2,0,6.1,0,0,0,0.0,0
1770360221,0.0,22.2,0,6.1,0,0,0,0.0,0
1770360221,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360221,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360221,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360221,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360221,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360222,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360222,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360222,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360222,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360222,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360222,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360223,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360223,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360223,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360223,0.0,22.0,0,6.1,0,0,0,0.0,0
1770360223,0.0,22.0,0,6.1,0,0,0,0.0,0
1770360224,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360224,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360224,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360224,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360224,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360224,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360225,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360225,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360225,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360225,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360225,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360225,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360226,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360226,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360226,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360226,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360226,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360227,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360227,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360227,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360227,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360227,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360227,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360228,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360228,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360228,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360228,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360228,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360228,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360229,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360229,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360229,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360229,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360229,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360230,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360230,0.0,22.0,0,6.1,0,0,0,0.0,0
1770360230,0.0,22.0,0,6.1,0,0,0,0.0,0
1770360230,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360230,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360230,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360231,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360231,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360231,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360231,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360231,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360231,0.0,22.2,0,6.1,0,0,0,0.0,0
1770360232,0.0,22.2,0,6.1,0,0,0,0.0,0
1770360232,0.0,22.2,0,6.1,0,0,0,0.0,0
1770360232,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360232,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360232,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360233,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360233,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360233,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360233,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360233,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360233,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360234,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360234,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360234,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360234,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360234,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360234,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360235,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360235,0.0,22.0,0,6.1,0,0,0,0.0,0
1770360235,0.0,22.0,0,6.1,0,0,0,0.0,0
1770360235,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360235,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360236,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360236,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360236,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360236,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360236,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360236,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360237,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360237,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360237,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360237,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360237,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360237,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360238,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360238,0.0,22.1,0,6.1,0,0,0,0.0,0
1770360238,0.0,22.1,0,6.1,0,0,0,0.0,0
